pet_id,gender,breed,age,temperature,latitude,longitude,heartbeat,activity_level,ambient_temperature
1963,0,1,13.4,38.22,53.3272,-6.22199,105.49,1,15.91
1964,1,3,10.6,38.82,53.33446,-6.24484,148.07,0,11.9
1965,1,0,12.7,36.1,53.34343,-6.22613,95.44,2,19.89
1966,0,1,6.6,38.9,53.33073,-6.22159,110.26,0,17.56
1967,1,0,3.3,38.84,53.33345,-6.24253,61.7,0,30.42
1968,0,2,9.3,38.37,53.32817,-6.25773,97.48,3,18.12
1969,0,1,1.0,39.08,53.32498,-6.22309,154.44,1,12.05
1970,1,3,2.0,38.14,53.33823,-6.25943,103.01,0,15.0
1971,0,1,3.9,38.72,53.34132,-6.24239,137.21,1,16.77
1972,0,1,8.8,38.5,53.33777,-6.2443,50.29,1,10.64
1973,0,2,7.0,38.3,53.32044,-6.25337,110.24,1,16.73
1974,0,1,6.4,38.88,53.32183,-6.23732,146.07,3,24.23
1975,0,3,2.4,40.75,53.33854,-6.22011,134.02,1,12.31
1976,1,1,9.2,38.64,53.34615,-6.25259,101.09,1,20.89
1977,1,3,14.4,37.56,53.34206,-6.25245,64.37,0,26.93
1978,0,3,8.9,38.01,53.34152,-6.24838,76.02,0,12.98
1979,0,1,5.1,38.89,53.34585,-6.22821,64.95,0,9.19
1980,1,2,10.2,38.19,53.34637,-6.22651,56.11,1,16.67
1981,1,0,10.2,40.8,53.34874,-6.24389,80.98,1,16.6
1982,0,2,7.5,38.39,53.34129,-6.22835,104.79,1,13.84
1983,0,3,12.0,38.24,53.32687,-6.23068,79.33,0,27.88
1984,1,1,4.2,37.72,53.32313,-6.23496,70.38,0,18.85
1985,1,3,13.5,40.39,53.34981,-6.25822,184.21,0,29.46
1986,0,0,14.5,40.88,53.33488,-6.23933,81.34,1,12.85
1987,1,0,6.7,38.1,53.34528,-6.2557,71.96,1,23.8
1988,0,1,8.6,37.63,53.34652,-6.23622,90.87,1,20.27
1989,0,1,10.9,37.73,53.32581,-6.25683,95.86,3,23.78
1990,0,3,5.0,36.35,53.32051,-6.22161,58.87,1,14.67
1991,1,1,3.5,38.26,53.34368,-6.25967,90.98,0,33.61
1992,0,3,1.0,37.5,53.34266,-6.22621,59.85,1,15.02
1993,1,1,10.2,37.86,53.34376,-6.23056,94.3,0,11.63
1994,1,1,8.5,38.82,53.34483,-6.23244,71.98,0,12.1
1995,1,2,2.3,39.03,53.33609,-6.22123,32.06,0,15.94
1996,0,3,1.6,39.57,53.34654,-6.25876,111.53,1,20.03
1997,1,2,9.6,39.0,53.34387,-6.25858,113.02,2,11.0
1998,0,3,1.7,38.42,53.33769,-6.25096,88.85,1,18.27
1999,1,2,11.1,38.01,53.33963,-6.25176,60.01,3,24.84
2000,1,0,12.2,40.66,53.32842,-6.23587,98.65,1,7.25
